Index,SpellChecker,Original,Corrected,Predicted,Levenshtein Distance,Accuracy,Exact Match
45,TextBlob,abbtot commits to 38 millino for hoabtr,abbott commits to 38 million for hobart,abbott commits to 38 million for hoar,0.05405405405405406,89.74358974358975,False
45,SymSpell,abbtot commits to 38 millino for hoabtr,abbott commits to 38 million for hobart,abbott commits to of million for hobart,0.05128205128205128,94.87179487179486,False
45,PyEnchant,abbtot commits to 38 millino for hoabtr,abbott commits to 38 million for hobart,abbot commits to 38 million for Hobart,0.8157894736842105,17.94871794871795,False
46,PySpellChecker,lfodo ivctmis get more mtie for aid,flood victims get more time for aid,food victims get more tie for aid,0.9393939393939394,5.714285714285714,False
46,TextBlob,lfodo ivctmis get more mtie for aid,flood victims get more time for aid,food victims get more tie for aid,0.9393939393939394,5.714285714285714,False
46,SymSpell,lfodo ivctmis get more mtie for aid,flood victims get more time for aid,food victims get more tie for aid,0.9393939393939394,5.714285714285714,False
46,PyEnchant,lfodo ivctmis get more mtie for aid,flood victims get more time for aid,flood activism get more mite for aid,0.8,20.0,False
47,PySpellChecker,gladXtoMe council delivers buEge6 rate cap,gladstone council delivers budget rate cap,gladstone council delivers budget rate cap,0.0,100.0,True
47,TextBlob,gladXtoMe council delivers buEge6 rate cap,gladstone council delivers budget rate cap,gladstone council delivers budget rate cap,0.0,100.0,True
47,SymSpell,gladXtoMe council delivers buEge6 rate cap,gladstone council delivers budget rate cap,gladstone council delivers budget rate cap,0.0,100.0,True
47,PyEnchant,gladXtoMe council delivers buEge6 rate cap,gladstone council delivers budget rate cap,gladsome council delivers Bruegel rate cap,0.5952380952380952,40.476190476190474,False
48,PySpellChecker,emerson labsts albro spending on qld drivers ilcecne system,emerson blasts labor spending on qld drivers licence system,emersion lasts also spending on old drivers licence system,0.7931034482758621,20.33898305084746,False
48,TextBlob,emerson labsts albro spending on qld drivers ilcecne system,emerson blasts labor spending on qld drivers licence system,emerson lasts also spending on old drivers licence system,0.8070175438596491,18.64406779661017,False
48,SymSpell,emerson labsts albro spending on qld drivers ilcecne system,emerson blasts labor spending on qld drivers licence system,emerson lasts also spending on old drivers licence system,0.8070175438596491,18.64406779661017,False
48,PyEnchant,emerson labsts albro spending on qld drivers ilcecne system,emerson blasts labor spending on qld drivers licence system,Emerson lasts labor spending on ql drivers Cecile system,0.8214285714285714,16.94915254237288,False
49,PySpellChecker,ken hengU david gonsiu audtraPia israel chamber of commerce,ken henry david gonski australia israel chamber of commerce,ken henge avid gossip australia israel chamber of commerce,0.8448275862068966,15.254237288135593,False
49,TextBlob,ken hengU david gonsiu audtraPia israel chamber of commerce,ken henry david gonski australia israel chamber of commerce,ken henry david gossip australia israel chamber of commerce,0.05084745762711865,94.91525423728814,False
49,SymSpell,ken hengU david gonsiu audtraPia israel chamber of commerce,ken henry david gonski australia israel chamber of commerce,ken henge david gossip australia israel chamber of commerce,0.0847457627118644,91.52542372881356,False
49,PyEnchant,ken hengU david gonsiu audtraPia israel chamber of commerce,ken henry david gonski australia israel chamber of commerce,ken henge David gonidium Australia Israel chamber of commerce,0.711864406779661,28.8135593220339,False
50,PySpellChecker,patients wtai for surgery as nruess seek omer pay,patients wait for surgery as nurses seek more pay,patients what for surgery as guess seek omer pay,0.3333333333333333,65.3061224489796,False
50,TextBlob,patients wtai for surgery as nruess seek omer pay,patients wait for surgery as nurses seek more pay,patients was for surgery as dress seek over pay,0.723404255319149,26.53061224489796,False
50,SymSpell,patients wtai for surgery as nruess seek omer pay,patients wait for surgery as nurses seek more pay,patients tai for surgery as press seek omer pay,0.723404255319149,26.53061224489796,False
50,PyEnchant,patients wtai for surgery as nruess seek omer pay,patients wait for surgery as nurses seek more pay,patients wait for surgery as trueness seek omer pay,0.3877551020408163,61.224489795918366,False
51,PySpellChecker,verrednre how free trade agreements can admgae free trade,verrender how free trade agreements can damage free trade,verrednre how free trade agreements can damage free trade,0.07017543859649122,92.98245614035088,False
51,TextBlob,verrednre how free trade agreements can admgae free trade,verrender how free trade agreements can damage free trade,verrednre how free trade agreements can damage free trade,0.07017543859649122,92.98245614035088,False
51,SymSpell,verrednre how free trade agreements can admgae free trade,verrender how free trade agreements can damage free trade,verrednre how free trade agreements can damage free trade,0.07017543859649122,92.98245614035088,False
51,PyEnchant,verrednre how free trade agreements can admgae free trade,verrender how free trade agreements can damage free trade,averred how free trade agreements can admen free trade,0.9444444444444444,5.263157894736842,False
52,PySpellChecker,2gyptiag head of armed fprc$s mAkDs breaks silence,egyptian head of armed forces makes breaks silence,2gyptiag head of armed forces makes breaks silence,0.04,96.0,False
52,TextBlob,2gyptiag head of armed fprc$s mAkDs breaks silence,egyptian head of armed forces makes breaks silence,egyptian head of armed for$s makes breaks silence,0.46938775510204084,52.0,False
52,SymSpell,2gyptiag head of armed fprc$s mAkDs breaks silence,egyptian head of armed forces makes breaks silence,egyptian head of armed forces makes breaks silence,0.0,100.0,True
52,PyEnchant,2gyptiag head of armed fprc$s mAkDs breaks silence,egyptian head of armed forces makes breaks silence,Egyptian head of armed fprc$s mads breaks silence,0.40816326530612246,57.99999999999999,False
53,PySpellChecker,anNoican church implements paedophile progrAK,anglican church implements paedophile program,anNoican church implements pedophile program,0.4090909090909091,57.77777777777777,False
53,TextBlob,anNoican church implements paedophile progrAK,anglican church implements paedophile program,anglican church implements paedophile program,0.0,100.0,True
53,SymSpell,anNoican church implements paedophile progrAK,anglican church implements paedophile program,anglican church implements paedophile program,0.0,100.0,True
53,PyEnchant,anNoican church implements paedophile progrAK,anglican church implements paedophile program,canonical church implements pedophile program,0.6444444444444445,35.55555555555556,False
54,PySpellChecker,wallabies look to ride momentum into tri natoisn,wallabies look to ride momentum into tri nations,wallabies look to ride momentum into try nation,0.02127659574468085,95.83333333333334,False
54,TextBlob,wallabies look to ride momentum into tri natoisn,wallabies look to ride momentum into tri nations,fallacies look to ride momentum into try nation,0.06382978723404255,91.66666666666666,False
54,SymSpell,wallabies look to ride momentum into tri natoisn,wallabies look to ride momentum into tri nations,wallabies look to ride momentum into try nation,0.02127659574468085,95.83333333333334,False
54,PyEnchant,wallabies look to ride momentum into tri natoisn,wallabies look to ride momentum into tri nations,wallabies look to ride momentum into tree anatomist,0.16666666666666666,83.33333333333334,False
55,PySpellChecker,edwSGd snowden sprSks out on us telev(cion,edward snowden speaks out on us television,edwSGd snowmen speaks out on us television,0.07142857142857142,92.85714285714286,False
55,TextBlob,edwSGd snowden sprSks out on us telev(cion,edward snowden speaks out on us television,edward sodden speaks out on us tell(icon,0.775,21.428571428571427,False
55,SymSpell,edwSGd snowden sprSks out on us telev(cion,edward snowden speaks out on us television,edward snowdon speaks out on us television,0.023809523809523808,97.61904761904762,False
55,PyEnchant,edwSGd snowden sprSks out on us telev(cion,edward snowden speaks out on us television,Edwards snowmen Sparks out on us television,0.8571428571428571,14.285714285714285,False
56,PySpellChecker,rothwell Fonsgitution and leadefshiO changes,rothwell constitution and leadership changes,rothwell constitution and leadership changes,0.0,100.0,True
56,TextBlob,rothwell Fonsgitution and leadefshiO changes,rothwell constitution and leadership changes,rothwell Constitution and leadership changes,0.022727272727272728,97.72727272727273,False
56,SymSpell,rothwell Fonsgitution and leadefshiO changes,rothwell constitution and leadership changes,bothwell constitution and leadership changes,0.022727272727272728,97.72727272727273,False
56,PyEnchant,rothwell Fonsgitution and leadefshiO changes,rothwell constitution and leadership changes,Bothwell Constitutions and leadership changes,0.5681818181818182,43.18181818181818,False
57,PySpellChecker,&c&are alpl3owances to be extended mthCanks to tas woman,care allowances to be extended thanks to tas woman,care allowances to be extended thanks to was woman,0.02,98.0,False
57,TextBlob,&c&are alpl3owances to be extended mthCanks to tas woman,care allowances to be extended thanks to tas woman,&c&are allowances to be extended thanks to was woman,0.96,4.0,False
57,SymSpell,&c&are alpl3owances to be extended mthCanks to tas woman,care allowances to be extended thanks to tas woman,care allowances to be extended thanks to as woman,0.16326530612244897,82.0,False
57,PyEnchant,&c&are alpl3owances to be extended mthCanks to tas woman,care allowances to be extended thanks to tas woman,&c&are allowances to be extended thanks to tach woman,0.96,4.0,False
58,PySpellChecker,rory gets montogemries ryder cup support,rory gets montgomeries ryder cup support,rosy gets montogemries rider cup support,0.15,85.0,False
58,TextBlob,rory gets montogemries ryder cup support,rory gets montgomeries ryder cup support,rosy gets montogemries ryder cup support,0.125,87.5,False
58,SymSpell,rory gets montogemries ryder cup support,rory gets montgomeries ryder cup support,rory gets montogemries ryder cup support,0.1,90.0,False
58,PyEnchant,rory gets montogemries ryder cup support,rory gets montgomeries ryder cup support,Rory gets monasteries Ryder cup support,0.6666666666666666,32.5,False
59,PySpellChecker,napthine awtns to satpm out unions ' ' unholy alliance ' wit,napthine wants to stamp out unions' 'unholy alliance' wit,xanthine awns to satem out unions ' ' unholy alliance ' wit,0.7368421052631579,26.31578947368421,False
59,TextBlob,napthine awtns to satpm out unions ' ' unholy alliance ' wit,napthine wants to stamp out unions' 'unholy alliance' wit,napthine acts to sat out unions ' ' holy alliance ' wit,0.7454545454545455,24.561403508771928,False
59,SymSpell,napthine awtns to satpm out unions ' ' unholy alliance ' wit,napthine wants to stamp out unions' 'unholy alliance' wit,xanthine awns to sat out unions a a unholy alliance a wit,0.7017543859649122,29.82456140350877,False
59,PyEnchant,napthine awtns to satpm out unions ' ' unholy alliance ' wit,napthine wants to stamp out unions' 'unholy alliance' wit,nap thine awns to stamp out unions e e unholy alliance e wit,0.5614035087719298,43.859649122807014,False
60,PySpellChecker,seskeg says road cpsims misguided,secker says road claims misguided,seeker says road claims misguided,0.030303030303030304,96.96969696969697,False
60,TextBlob,seskeg says road cpsims misguided,secker says road claims misguided,seeker says road claims disguised,0.09090909090909091,90.9090909090909,False
60,SymSpell,seskeg says road cpsims misguided,secker says road claims misguided,seeker says road claims misguided,0.030303030303030304,96.96969696969697,False
60,PyEnchant,seskeg says road cpsims misguided,secker says road claims misguided,skeg says road cp sims misguided,0.96875,3.0303030303030303,False
61,PySpellChecker,lcarek feels the rwtah of mcg fsan,clarke feels the wrath of mcg fans,care feels the wrath of mug fan,0.967741935483871,2.941176470588235,False
61,TextBlob,lcarek feels the rwtah of mcg fsan,clarke feels the wrath of mcg fans,care feels the utah of mug san,0.9333333333333333,5.88235294117647,False
61,SymSpell,lcarek feels the rwtah of mcg fsan,clarke feels the wrath of mcg fans,care feels they utah of mag san,0.967741935483871,2.941176470588235,False
61,PyEnchant,lcarek feels the rwtah of mcg fsan,clarke feels the wrath of mcg fans,calcar feels the tahr of mg fan,0.6129032258064516,35.294117647058826,False
62,PySpellChecker,eatchers pet lynette dawson police esrach conculeds,teachers pet lynette dawson police search concludes,watchers pet lunette damson police each concludes,0.3877551020408163,58.82352941176471,False
62,TextBlob,eatchers pet lynette dawson police esrach conculeds,teachers pet lynette dawson police search concludes,patches pet annette dawson police each conculeds,0.875,11.76470588235294,False
62,SymSpell,eatchers pet lynette dawson police esrach conculeds,teachers pet lynette dawson police search concludes,watchers pet lynette dawson police search concludes,0.058823529411764705,94.11764705882352,False
62,PyEnchant,eatchers pet lynette dawson police esrach conculeds,teachers pet lynette dawson police search concludes,watchers pet Lynette Dawson police earache concurred,0.35294117647058826,64.70588235294117,False
63,PySpellChecker,law ocucnil concerned over lcka of detail around court ucst,law council concerned over lack of detail around court cuts,law council concerned over like of detail around court just,0.1016949152542373,89.83050847457628,False
63,TextBlob,law ocucnil concerned over lcka of detail around court ucst,law council concerned over lack of detail around court cuts,law council concerned over ecka of detail around court must,0.11864406779661017,88.13559322033898,False
63,SymSpell,law ocucnil concerned over lcka of detail around court ucst,law council concerned over lack of detail around court cuts,law council concerned over like of detail around court us,0.08771929824561403,88.13559322033898,False
63,PyEnchant,law ocucnil concerned over lcka of detail around court ucst,law council concerned over lack of detail around court cuts,law unilocular concerned over lack of detail around court cuts,0.8813559322033898,11.864406779661017,False
64,PySpellChecker,residents get toxic Qandz sl4an up Qssuranc$,residents get toxic sands clean up assurance,residents get toxic and plan up assurance,0.4878048780487805,47.72727272727273,False
64,TextBlob,residents get toxic Qandz sl4an up Qssuranc$,residents get toxic sands clean up assurance,residents get toxic And plan up Assurance$,0.5,47.72727272727273,False
64,SymSpell,residents get toxic Qandz sl4an up Qssuranc$,residents get toxic sands clean up assurance,residents get toxic and sloan up assurance,0.5,47.72727272727273,False
64,PyEnchant,residents get toxic Qandz sl4an up Qssuranc$,residents get toxic sands clean up assurance,residents get toxic Gandzha Sloan up Assurance,0.4772727272727273,52.27272727272727,False
65,PySpellChecker,wa man 4ern!est dann sentenced for &rap4e of teeInag(e girl,wa man ernest dann sentenced for rape of teenage girl,a man ferniest damn sentenced for rape of teenage girl,0.9245283018867925,7.547169811320755,False
65,TextBlob,wa man 4ern!est dann sentenced for &rap4e of teeInag(e girl,wa man ernest dann sentenced for rape of teenage girl,wa man her!est dawn sentenced for &rape of teenage(e girl,0.8679245283018868,13.20754716981132,False
65,SymSpell,wa man 4ern!est dann sentenced for &rap4e of teeInag(e girl,wa man ernest dann sentenced for rape of teenage girl,a man ernest ann sentenced for rape of teenage girl,0.9803921568627451,1.8867924528301887,False
65,PyEnchant,wa man 4ern!est dann sentenced for &rap4e of teeInag(e girl,wa man ernest dann sentenced for rape of teenage girl,WA man sternest damn sentenced for &rap4e of teenage girl,0.8679245283018868,13.20754716981132,False
66,PySpellChecker,couple cuFs AantAs over mid air drxmw,couple sues qantas over mid air drama,couple cuts mantas over mid air draw,0.1111111111111111,86.48648648648648,False
66,TextBlob,couple cuFs AantAs over mid air drxmw,couple sues qantas over mid air drama,couple cubs wants over mid air drew,0.6285714285714286,35.13513513513514,False
66,SymSpell,couple cuFs AantAs over mid air drxmw,couple sues qantas over mid air drama,couple cuts wants over mid air draw,0.6285714285714286,35.13513513513514,False
66,PyEnchant,couple cuFs AantAs over mid air drxmw,couple sues qantas over mid air drama,couple cues Mantas over mid air draw,0.08333333333333333,89.1891891891892,False
67,PySpellChecker,pm pushes for mrurya darling cnortol,pm pushes for murray darling control,am pushes for mrurya darling control,0.1388888888888889,86.11111111111111,False
67,TextBlob,pm pushes for mrurya darling cnortol,pm pushes for murray darling control,pm pushes for marya darling control,0.5142857142857142,47.22222222222222,False
67,SymSpell,pm pushes for mrurya darling cnortol,pm pushes for murray darling control,pm pushes for maurya darling control,0.1111111111111111,88.88888888888889,False
67,PyEnchant,pm pushes for mrurya darling cnortol,pm pushes for murray darling control,pm pushes for Maurya darling ortolan,0.3333333333333333,66.66666666666666,False
68,PySpellChecker,tiger t3ickPet salZens may be mislleadiMng accc,tiger ticket sales may be misleading accc,tiger ticket sales may be misleading act,0.025,95.1219512195122,False
68,TextBlob,tiger t3ickPet salZens may be mislleadiMng accc,tiger ticket sales may be misleading accc,tiger ticket sales may be misleading act,0.025,95.1219512195122,False
68,SymSpell,tiger t3ickPet salZens may be mislleadiMng accc,tiger ticket sales may be misleading accc,tiger ticket sales may be misleading acc,0.0,97.5609756097561,False
68,PyEnchant,tiger t3ickPet salZens may be mislleadiMng accc,tiger ticket sales may be misleading accc,tiger pickpocket sal Zens may be misleading acc,0.7073170731707317,29.268292682926827,False
69,PySpellChecker,vanstone criticside over carer allownaec review,vanstone criticised over carer allowance review,sandstone criticize over carer allowance review,0.3617021276595745,63.829787234042556,False
69,TextBlob,vanstone criticside over carer allownaec review,vanstone criticised over carer allowance review,sandstone criticize over carer allowance review,0.3617021276595745,63.829787234042556,False
69,SymSpell,vanstone criticside over carer allownaec review,vanstone criticised over carer allowance review,sandstone criticize over carer allowance review,0.3617021276595745,63.829787234042556,False
69,PyEnchant,vanstone criticside over carer allownaec review,vanstone criticised over carer allowance review,veinstone critic side over carer allowance review,0.9574468085106383,4.25531914893617,False
70,PySpellChecker,WRrvice marks anniverDarH of embassy attack,service marks anniversary of embassy attack,service marks anniversary of embassy attack,0.0,100.0,True
70,TextBlob,WRrvice marks anniverDarH of embassy attack,service marks anniversary of embassy attack,service marks anniversary of embassy attack,0.0,100.0,True
70,SymSpell,WRrvice marks anniverDarH of embassy attack,service marks anniversary of embassy attack,service marks anniversary of embassy attack,0.0,100.0,True
70,PyEnchant,WRrvice marks anniverDarH of embassy attack,service marks anniversary of embassy attack,Cervices marks anniversary of embassy attack,0.7906976744186046,20.930232558139537,False
71,PySpellChecker,redfern gang rXpiWt loses apLeao,redfern gang rapist loses appeal,refer gang rapist loses appear,0.9,9.375,False
71,TextBlob,redfern gang rXpiWt loses apLeao,redfern gang rapist loses appeal,refer gang rXpiWt loses appear,0.9,9.375,False
71,SymSpell,redfern gang rXpiWt loses apLeao,redfern gang rapist loses appeal,refer gang rapist loses appear,0.9,9.375,False
71,PyEnchant,redfern gang rXpiWt loses apLeao,redfern gang rapist loses appeal,red fern gang expiator loses leap,0.90625,9.375,False
72,PySpellChecker,devil wfalpl planned to save aussVi*e wic2on,devil wall planned to save aussie icon,devil fall planned to save aussVi*e icon,0.21052631578947367,78.94736842105263,False
72,TextBlob,devil wfalpl planned to save aussVi*e wic2on,devil wall planned to save aussie icon,devil wall planned to save aussi*e wilson,0.15789473684210525,84.21052631578947,False
72,SymSpell,devil wfalpl planned to save aussVi*e wic2on,devil wall planned to save aussie icon,devil fall planned to save aussie icon,0.02631578947368421,97.36842105263158,False
72,PyEnchant,devil wfalpl planned to save aussVi*e wic2on,devil wall planned to save aussie icon,devil snowfall planned to save Aussie Wiccan,0.7894736842105263,21.052631578947366,False
73,PySpellChecker,indonesia riK5s fighting stereotypes th3pugh the lSnE of 1998,indonesia riots fighting stereotypes through the lens of 1998,indonesia likes fighting stereotypes through the line of 1998,0.08196721311475409,91.80327868852459,False
73,TextBlob,indonesia riK5s fighting stereotypes th3pugh the lSnE of 1998,indonesia riots fighting stereotypes through the lens of 1998,indonesia rises fighting stereotyped through the long of 1998,0.08196721311475409,91.80327868852459,False
73,SymSpell,indonesia riK5s fighting stereotypes th3pugh the lSnE of 1998,indonesia riots fighting stereotypes through the lens of 1998,indonesia rings fighting stereotypes through they line of 1998,0.22950819672131148,77.04918032786885,False
73,PyEnchant,indonesia riK5s fighting stereotypes th3pugh the lSnE of 1998,indonesia riots fighting stereotypes through the lens of 1998,Indonesia risks fighting stereotypes throughput the ls Ne of 1998,0.3114754098360656,68.85245901639344,False
74,PySpellChecker,System.out.pritnln(),System.out.println(),System.out.pritnln(),0.1,90.0,False
74,TextBlob,System.out.pritnln(),System.out.println(),System.out.pritnln(),0.1,90.0,False
74,SymSpell,System.out.pritnln(),System.out.println(),System.out.pritnln(),0.1,90.0,False
74,PyEnchant,System.out.pritnln(),System.out.println(),Systematization,0.5333333333333333,35.0,False
75,PySpellChecker,equels(),equals(),equels(),0.125,87.5,False
75,TextBlob,equels(),equals(),equals(),0.0,100.0,True
75,SymSpell,equels(),equals(),equels(),0.125,87.5,False
75,PyEnchant,equels(),equals(),sequel,1.0,0.0,False
76,PySpellChecker,toSring(),toString(),toSring(),0.6666666666666666,30.0,False
76,TextBlob,toSring(),toString(),tearing(),0.8888888888888888,10.0,False
76,SymSpell,toSring(),toString(),toSring(),0.6666666666666666,30.0,False
76,PyEnchant,toSring(),toString(),towering,0.25,60.0,False
77,PySpellChecker,comapreTo(),compareTo(),comapreTo(),0.18181818181818182,81.81818181818183,False
77,TextBlob,comapreTo(),compareTo(),comapreTo(),0.18181818181818182,81.81818181818183,False
77,SymSpell,comapreTo(),compareTo(),comapreTo(),0.18181818181818182,81.81818181818183,False
77,PyEnchant,comapreTo(),compareTo(),Comptometer,0.7272727272727273,27.27272727272727,False
78,PySpellChecker,substrng(),substring(),substrng(),0.4,54.54545454545454,False
78,TextBlob,substrng(),substring(),substrng(),0.4,54.54545454545454,False
78,SymSpell,substrng(),substring(),substrng(),0.4,54.54545454545454,False
78,PyEnchant,substrng(),substring(),substratum,0.4,54.54545454545454,False
79,PySpellChecker,charT(),charAt(),chart,0.2,50.0,False
79,TextBlob,charT(),charAt(),charm(),0.42857142857142855,50.0,False
79,SymSpell,charT(),charAt(),charT(),0.42857142857142855,50.0,False
79,PyEnchant,charT(),charAt(),chart,0.2,50.0,False
80,PySpellChecker,indxOf(),indexOf(),indxOf(),0.625,33.33333333333333,False
80,TextBlob,indxOf(),indexOf(),indxOf(),0.625,33.33333333333333,False
80,SymSpell,indxOf(),indexOf(),indxOf(),0.625,33.33333333333333,False
80,PyEnchant,indxOf(),indexOf(),indigotin,0.6666666666666666,33.33333333333333,False
81,PySpellChecker,prsInt(),parseInt(),prsInt(),0.875,10.0,False
81,TextBlob,prsInt(),parseInt(),present(),0.6666666666666666,30.0,False
81,SymSpell,prsInt(),parseInt(),prsInt(),0.875,10.0,False
81,PyEnchant,prsInt(),parseInt(),printing,0.75,20.0,False
82,PySpellChecker,contians(),contains(),contians(),0.2,80.0,False
82,TextBlob,contians(),contains(),contains(),0.0,100.0,True
82,SymSpell,contians(),contains(),contians(),0.2,80.0,False
82,PyEnchant,contians(),contains(),Constantia,0.7,30.0,False
83,PySpellChecker,hashcode(),hashCode(),hashcode(),0.1,90.0,False
83,TextBlob,hashcode(),hashCode(),hashcode(),0.1,90.0,False
83,SymSpell,hashcode(),hashCode(),hashcode(),0.1,90.0,False
83,PyEnchant,hashcode(),hashCode(),hashcode(),0.1,90.0,False
84,PySpellChecker,replase(),replace(),replase(),0.1111111111111111,88.88888888888889,False
84,TextBlob,replase(),replace(),replace(),0.0,100.0,True
84,SymSpell,replase(),replace(),replase(),0.1111111111111111,88.88888888888889,False
84,PyEnchant,replase(),replace(),replaceable,0.2222222222222222,77.77777777777779,False
85,PySpellChecker,trimm(),trim(),trimmed,0.3333333333333333,66.66666666666666,False
85,TextBlob,trimm(),trim(),trim(),0.0,100.0,True
85,SymSpell,trimm(),trim(),trimmed,0.3333333333333333,66.66666666666666,False
85,PyEnchant,trimm(),trim(),trimmer,0.3333333333333333,66.66666666666666,False
86,PySpellChecker,isEmty(),isEmpty(),isEmty(),0.5,44.44444444444444,False
86,TextBlob,isEmty(),isEmpty(),isEmty(),0.5,44.44444444444444,False
86,SymSpell,isEmty(),isEmpty(),isEmty(),0.5,44.44444444444444,False
86,PyEnchant,isEmty(),isEmpty(),misemploy,1.0,0.0,False
87,PySpellChecker,splitt(),split(),splitter,0.2857142857142857,71.42857142857143,False
87,TextBlob,splitt(),split(),splint(),0.42857142857142855,57.14285714285714,False
87,SymSpell,splitt(),split(),splitter,0.2857142857142857,71.42857142857143,False
87,PyEnchant,splitt(),split(),splitter,0.2857142857142857,71.42857142857143,False
88,PySpellChecker,aad(),add(),aad(),0.2,80.0,False
88,TextBlob,aad(),add(),and(),0.2,80.0,False
88,SymSpell,aad(),add(),aad(),0.2,80.0,False
88,PyEnchant,aad(),add(),aad(),0.2,80.0,False
89,PySpellChecker,sie(),size(),siege,0.6,33.33333333333333,False
89,TextBlob,sie(),size(),she(),0.8,16.666666666666664,False
89,SymSpell,sie(),size(),siege,0.6,33.33333333333333,False
89,PyEnchant,sie(),size(),siege,0.6,33.33333333333333,False
90,PySpellChecker,gt(),get(),gt(),0.75,20.0,False
90,TextBlob,gt(),get(),it(),1.0,0.0,False
90,SymSpell,gt(),get(),gtd,0.6666666666666666,20.0,False
90,PyEnchant,gt(),get(),gt,0.5,20.0,False
91,PySpellChecker,srt(),set(),srt(),0.2,80.0,False
91,TextBlob,srt(),set(),sat(),0.2,80.0,False
91,SymSpell,srt(),set(),srt(),0.2,80.0,False
91,PyEnchant,srt(),set(),Srta,0.75,20.0,False
92,PySpellChecker,ppt(),put(),ppt(),0.2,80.0,False
92,TextBlob,ppt(),put(),put(),0.0,100.0,True
92,SymSpell,ppt(),put(),ppt(),0.2,80.0,False
92,PyEnchant,ppt(),put(),ppt(),0.2,80.0,False
93,PySpellChecker,remve(),remove(),remve(),0.5714285714285714,37.5,False
93,TextBlob,remve(),remove(),remove(),0.0,100.0,True
93,SymSpell,remve(),remove(),remve(),0.5714285714285714,37.5,False
93,PyEnchant,remve(),remove(),removed,0.14285714285714285,75.0,False
94,PySpellChecker,pritn(),print(),pritn(),0.2857142857142857,71.42857142857143,False
94,TextBlob,pritn(),print(),print(),0.0,100.0,True
94,SymSpell,pritn(),print(),pritn(),0.2857142857142857,71.42857142857143,False
94,PyEnchant,pritn(),print(),priority,0.5714285714285714,42.857142857142854,False
95,PySpellChecker,lenn(),len(),lenn(),0.4,60.0,False
95,TextBlob,lenn(),len(),lent(),0.4,60.0,False
95,SymSpell,lenn(),len(),lennon,0.4,60.0,False
95,PyEnchant,lenn(),len(),Lennon,0.6,40.0,False
96,PySpellChecker,imput(),input(),impute,0.3333333333333333,57.14285714285714,False
96,TextBlob,imput(),input(),input(),0.0,100.0,True
96,SymSpell,imput(),input(),imputed,0.42857142857142855,57.14285714285714,False
96,PyEnchant,imput(),input(),impute,0.3333333333333333,57.14285714285714,False
97,PySpellChecker,apend(),append(),apend(),0.7142857142857143,25.0,False
97,TextBlob,apend(),append(),spend(),0.8571428571428571,12.5,False
97,SymSpell,apend(),append(),apend(),0.7142857142857143,25.0,False
97,PyEnchant,apend(),append(),append,0.0,75.0,False
98,PySpellChecker,splitt(),split(),splitter,0.2857142857142857,71.42857142857143,False
98,TextBlob,splitt(),split(),splint(),0.42857142857142855,57.14285714285714,False
98,SymSpell,splitt(),split(),splitter,0.2857142857142857,71.42857142857143,False
98,PyEnchant,splitt(),split(),splitter,0.2857142857142857,71.42857142857143,False
99,PySpellChecker,jion(),join(),jion(),0.3333333333333333,66.66666666666666,False
99,TextBlob,jion(),join(),join(),0.0,100.0,True
99,SymSpell,jion(),join(),jion(),0.3333333333333333,66.66666666666666,False
99,PyEnchant,jion(),join(),jillion,0.8333333333333334,16.666666666666664,False
100,PySpellChecker,repace(),replace(),repace(),0.625,33.33333333333333,False
100,TextBlob,repace(),replace(),replace(),0.0,100.0,True
100,SymSpell,repace(),replace(),repace(),0.625,33.33333333333333,False
100,PyEnchant,repace(),replace(),prepackage,0.7777777777777778,22.22222222222222,False
101,PySpellChecker,strp(),strip(),strp(),0.5,42.857142857142854,False
101,TextBlob,strp(),strip(),step(),0.6666666666666666,28.57142857142857,False
101,SymSpell,strp(),strip(),strp(),0.5,42.857142857142854,False
101,PyEnchant,strp(),strip(),strop,0.2,57.14285714285714,False
102,PySpellChecker,uppr(),upper(),uppr(),0.5,42.857142857142854,False
102,TextBlob,uppr(),upper(),upper(),0.0,100.0,True
102,SymSpell,uppr(),upper(),uppr(),0.5,42.857142857142854,False
102,PyEnchant,uppr(),upper(),upper,0.0,71.42857142857143,False
103,PySpellChecker,lowr(),lower(),lowr(),0.5,42.857142857142854,False
103,TextBlob,lowr(),lower(),lower(),0.0,100.0,True
103,SymSpell,lowr(),lower(),lowry,0.4,42.857142857142854,False
103,PyEnchant,lowr(),lower(),Lowry,0.6,28.57142857142857,False
104,PySpellChecker,fnd(),find(),fnd(),0.8,16.666666666666664,False
104,TextBlob,fnd(),find(),and(),1.0,0.0,False
104,SymSpell,fnd(),find(),fnd(),0.8,16.666666666666664,False
104,PyEnchant,fnd(),find(),fnd(),0.8,16.666666666666664,False
105,PySpellChecker,counnt(),count(),counnt(),0.42857142857142855,57.14285714285714,False
105,TextBlob,counnt(),count(),count(),0.0,100.0,True
105,SymSpell,counnt(),count(),counnt(),0.42857142857142855,57.14285714285714,False
105,PyEnchant,counnt(),count(),county,0.16666666666666666,71.42857142857143,False
106,PySpellChecker,srot(),sort(),srot(),0.3333333333333333,66.66666666666666,False
106,TextBlob,srot(),sort(),shot(),0.3333333333333333,66.66666666666666,False
106,SymSpell,srot(),sort(),srot(),0.3333333333333333,66.66666666666666,False
106,PyEnchant,srot(),sort(),scrota,0.6666666666666666,33.33333333333333,False
107,PySpellChecker,revers(),reverse(),reverse,0.0,77.77777777777779,False
