Index,Original,Corrected,Predicted,Levenshtein Distance,Accuracy,Exact Match
391,thre,three,the,0.3333333333333333,40.0,False
392,forr,four,for,0.3333333333333333,50.0,False
393,fiev,five,five,0.0,100.0,True
394,sxi,six,six,0.0,100.0,True
395,sevn,seven,seen,0.5,40.0,False
396,eigt,eight,eight,0.0,100.0,True
397,nien,nine,nine,0.0,100.0,True
398,zreo,zero,zero,0.0,100.0,True
399,tn,ten,to,0.5,33.33333333333333,False
400,fivteen,fifteen,fifteen,0.0,100.0,True
401,twentythree,twenty-three,twentythree,0.36363636363636365,58.333333333333336,False
402,thiryfour,thirty-four,thiryfour,0.5555555555555556,36.36363636363637,False
403,fortyseven,forty-seven,fortyseven,0.5,45.45454545454545,False
404,fiftey-two,fifty-two,fiftey-two,0.5555555555555556,44.44444444444444,False
405,sixtyeight,sixty-eight,sixtyeight,0.5,45.45454545454545,False
406,seventynie,seventy-nine,seventynie,0.3,58.333333333333336,False
407,eightysix,eighty-six,eightysix,0.3333333333333333,60.0,False
408,nintynine,ninety-nine,nintynine,0.5555555555555556,36.36363636363637,False
409,one hudnred,one hundred,one hundred,0.0,100.0,True
410,one hundered twentyfive,one hundred twenty-five,one hundred twentyfive,0.18181818181818182,78.26086956521739,False
411,two hundreed,two hundred,two hundred,0.0,100.0,True
412,twohundredfifty,two hundred fifty,twohundredfifty,0.7333333333333333,23.52941176470588,False
413,three hundredthirtythree,three hundred thirty-three,three hundredthirtythree,0.4583333333333333,50.0,False
414,for hundred,four hundred,for hundred,0.8181818181818182,16.666666666666664,False
415,fourhundred sevnty-six,four hundred seventy-six,fourhundred sevnty-six,0.8181818181818182,16.666666666666664,False
416,five hunderd,five hundred,five hundred,0.0,100.0,True
417,sxi hundred,six hundred,six hundred,0.0,100.0,True
418,sevn hundred,seven hundred,seen hundred,0.8333333333333334,15.384615384615385,False
419,eigthundred fifty-nine,eight hundred fifty-nine,eigthundred fifty-nine,0.7727272727272727,20.833333333333336,False
420,nien hundred,nine hundred,nine hundred,0.0,100.0,True
421,one tousand,one thousand,one thousand,0.0,100.0,True
422,two-thousand,two thousand,two-thousand,0.08333333333333333,91.66666666666666,False
423,three thousnd threehundred,three thousand three hundred,three thousand threehundred,0.25925925925925924,71.42857142857143,False
424,four thousd fivehundred,four thousand five hundred,four thous fivehundred,0.5454545454545454,38.46153846153847,False
425,fivethousand sixhundredfifty,five thousand six hundred fifty,fivethousand sixhundredfifty,0.8571428571428571,12.903225806451612,False
426,sixtousand,six thousand,sixtousand,0.7,25.0,False
427,seventhouand,seven thousand,seventhouand,0.5833333333333334,35.714285714285715,False
428,eigthtousand sevenhundred,eight thousand seven hundred,eigthtousand sevenhundred,0.8,17.857142857142858,False
429,ninetousnad,nine thousand,ninetousnad,0.6363636363636364,30.76923076923077,False
430,tentousand,ten thousand,tentousand,0.7,25.0,False
431,twelvetousand fivehundred,twelve thousand five hundred,twelvetousand fivehundred,0.72,25.0,False
432,twentythosend,twenty thousand,twentythosend,0.5384615384615384,40.0,False
433,thirtythousand threehindred,thirty thousand three hundred,thirtythousand threehindred,0.7407407407407407,24.137931034482758,False
434,fortythosand,forty thousand,fortythosand,0.5833333333333334,35.714285714285715,False
435,fiftythpusand onehunderd,fifty thousand one hundred,fiftythpusand onehunderd,0.7916666666666666,19.230769230769234,False
436,sixtythousnd,sixty thousand,sixtythousnd,0.5833333333333334,35.714285714285715,False
437,seventythousnad,seventy thousand,seventythousnad,0.4666666666666667,50.0,False
438,eighty-thousand fivehundded,eighty thousand five hundred,eighty-thousand fivehundded,0.25925925925925924,71.42857142857143,False
439,ninethosand ninhudred,ninety thousand nine hundred,ninethosand ninhudred,0.7142857142857143,21.428571428571427,False
440,Tereaza,Tereza,Tereaza,0.3333333333333333,66.66666666666666,False
441,Jakoub,Jakub,Jakoub,0.4,60.0,False
442,Anah,Anna,anal,0.75,25.0,False
443,Peter,Petr,Peter,0.25,75.0,False
444,Sofie,Sophie,softie,0.5,50.0,False
445,Alekzander,Alexander,Alekzander,0.6666666666666666,33.33333333333333,False
446,Marry,Marie,Marry,0.4,60.0,False
447,Leonn,Leon,leone,0.25,75.0,False
448,Katarina,Katharina,kamaaina,0.75,22.22222222222222,False
449,Lucass,Lukas,class,0.8,20.0,False
450,Giulia,Julia,girlie,1.0,0.0,False
451,Sebastin,Sebastian,elastin,1.0,0.0,False
452,Charlot,Charlotte,chariot,0.2857142857142857,55.55555555555556,False
453,Willam,William,will,0.25,42.857142857142854,False
454,Olivya,Olivia,olive,0.4,50.0,False
455,Jams,James,Jams,0.25,60.0,False
456,Charlette,Charlotte,charlotte,0.1111111111111111,88.88888888888889,False
457,Benjiman,Benjamin,benjamin,0.125,87.5,False
458,Amellia,Amelia,camellia,1.0,0.0,False
459,Lucus,Lucas,mucus,0.4,60.0,False
460,Isabela,Isabella,Isabela,0.14285714285714285,75.0,False
461,Henrey,Henry,henry,0.2,80.0,False
462,Abagail,Abigail,abigail,0.14285714285714285,85.71428571428571,False
463,Anastacia,Anastasia,Anastacia,0.1111111111111111,88.88888888888889,False
464,Dmitri,Dmitry,Dmitri,0.16666666666666666,83.33333333333334,False
465,Ekaterena,Ekaterina,Ekaterena,0.1111111111111111,88.88888888888889,False
466,Iwan,Ivan,swan,0.5,50.0,False
467,Nataliya,Natalia,natality,0.2857142857142857,71.42857142857143,False
468,Alexsandr,Aleksandr,Alexsandr,0.1111111111111111,88.88888888888889,False
469,Maira,Maria,maria,0.2,80.0,False
470,Sergay,Sergei,serial,0.6666666666666666,33.33333333333333,False
471,Yulya,Yulia,duly,0.5,40.0,False
472,Vladmir,Vladimir,Vladmir,0.42857142857142855,50.0,False
473,Jovanaa,Jovana,Jovanaa,0.0,100.0,False
474,Steffan,Stefan,stiffen,0.6666666666666666,33.33333333333333,False
475,Anna,Ana,Anna,0.3333333333333333,66.66666666666666,False
476,Nickola,Nikola,nickel,0.8333333333333334,16.666666666666664,False
477,Draganna,Dragana,Draganna,0.14285714285714285,85.71428571428571,False
478,Marco,Marko,march,0.6,40.0,False
479,Myllica,Milica,myrica,0.5,50.0,False
480,Boyana,Bojana,banana,0.5,50.0,False
481,Alejendro,Alejandro,Alejendro,0.1111111111111111,88.88888888888889,False
482,Carlous,Carlos,callous,0.5,50.0,False
483,Andress,Andres,address,0.3333333333333333,66.66666666666666,False
484,Antonnio,Antonio,Antonnio,0.2857142857142857,71.42857142857143,False
485,Carman,Carmen,Carman,0.16666666666666666,83.33333333333334,False
486,Isabell,Isabel,Isabell,0.0,100.0,False
487,Lorenzzo,Lorenzo,Lorenzzo,0.14285714285714285,85.71428571428571,False
488,Kiara,Chiara,tiara,1.0,0.0,False
489,Mateo,Matteo,mate,0.5,33.33333333333333,False
490,Luccia,Lucia,lucia,0.2,80.0,False
491,Larse,Lars,large,0.5,50.0,False
492,Fluer,Fleur,flyer,0.6,40.0,False
493,Braam,Bram,bream,0.75,25.0,False
494,Sane,Sanne,Sane,0.25,60.0,False
495,Priyya,Priya,privy,0.6,40.0,False
496,extaordinary,extraordinary,extraordinary,0.0,100.0,True
497,responsability,responsibility,responsibility,0.0,100.0,True
498,uncharacteristcally,uncharacteristically,uncharacteristically,0.0,100.0,True
499,misinterpetation,misinterpretation,misinterpretation,0.0,100.0,True
500,fundimentalism,fundamentalism,fundamentalism,0.0,100.0,True
501,uncommunicitive,uncommunicative,uncommunicative,0.0,100.0,True
502,anthropomorphisim,anthropomorphism,anthropomorphism,0.0,100.0,True
503,discombobulate,discombobulated,discombobulate,0.0,93.33333333333333,False
504,intercontinetal,intercontinental,intercontinental,0.0,100.0,True
505,internationalisation,internationalization,internationalization,0.0,100.0,True
506,incomprehensiblety,incomprehensibility,incomprehensible,0.125,73.68421052631578,False
507,counterproductieve,counterproductive,counterproductive,0.0,100.0,True
508,unintelligibleity,unintelligibility,unintelligibility,0.0,100.0,True
509,hyperventalation,hyperventilation,hyperventilation,0.0,100.0,True
510,disqualfication,disqualification,disqualification,0.0,100.0,True
511,email,e-mail,email,0.8,16.666666666666664,False
512,its,it's,its,0.3333333333333333,50.0,False
513,their,they're,their,0.4,42.857142857142854,False
514,shell,she’ll,shell,0.2,66.66666666666666,False
515,Oreilly,O’Reilly,really,1.0,0.0,False
516,coop,co-op,coop,0.5,40.0,False
517,100$,$100,100$,0.75,25.0,False
518,wellbeing,well-being,welling,0.42857142857142855,40.0,False
